Data,País,Visualizações
2026-02-11,ID,0
2026-02-12,ID,0
2026-02-13,ID,0
2026-02-14,ID,0
2026-02-15,ID,0
2026-02-16,ID,0
2026-02-17,ID,0
2026-02-18,ID,0
2026-02-19,ID,0
2026-02-20,ID,0
2026-02-21,ID,0
2026-02-22,ID,0
2026-02-23,ID,0
2026-02-24,ID,0
2026-02-25,ID,0
2026-02-26,ID,0
2026-02-27,ID,0
2026-02-28,ID,0
2026-03-01,ID,0
2026-03-02,ID,0
2026-03-03,ID,0
2026-03-04,ID,0
2026-03-05,ID,0
2026-03-06,ID,0
2026-03-07,ID,0
2026-03-08,ID,0
2026-03-09,ID,0
2026-03-10,ID,0
2026-03-11,ID,0
2026-03-12,ID,0
2026-03-13,ID,0
2026-03-14,ID,0
2026-03-15,ID,0
2026-03-16,ID,0
2026-03-17,ID,0
2026-03-18,ID,0
2026-03-19,ID,0
2026-03-20,ID,0
2026-03-21,ID,0
2026-03-22,ID,0
2026-03-23,ID,0
2026-03-24,ID,0
2026-03-25,ID,0
2026-03-26,ID,0
2026-03-27,ID,0
2026-03-28,ID,0
2026-03-29,ID,0
2026-03-30,ID,0
2026-03-31,ID,0
2026-04-01,ID,0
2026-04-02,ID,0
2026-04-03,ID,0
2026-04-04,ID,0
2026-04-05,ID,0
2026-04-06,ID,0
2026-04-07,ID,0
2026-04-08,ID,0
2026-04-09,ID,0
2026-04-10,ID,0
2026-04-11,ID,0
2026-04-12,ID,0
2025-04-13,IN,0
2025-04-14,IN,0
2025-04-15,IN,0
2025-04-16,IN,0
2025-04-17,IN,0
2025-04-18,IN,0
2025-04-19,IN,0
2025-04-20,IN,0
2025-04-21,IN,0
2025-04-22,IN,0
2025-04-23,IN,0
2025-04-24,IN,0
2025-04-25,IN,0
2025-04-26,IN,0
2025-04-27,IN,0
2025-04-28,IN,0
2025-04-29,IN,0
2025-04-30,IN,0
2025-05-01,IN,0
2025-05-02,IN,0
2025-05-03,IN,0
2025-05-04,IN,0
2025-05-05,IN,0
2025-05-06,IN,0
2025-05-07,IN,0
2025-05-08,IN,0
2025-05-09,IN,0
2025-05-10,IN,0
2025-05-11,IN,0
2025-05-12,IN,0
2025-05-13,IN,0
2025-05-14,IN,0
2025-05-15,IN,0
2025-05-16,IN,0
2025-05-17,IN,0
2025-05-18,IN,0
2025-05-19,IN,0
2025-05-20,IN,0
2025-05-21,IN,0
2025-05-22,IN,0
2025-05-23,IN,0
2025-05-24,IN,0
2025-05-25,IN,0
2025-05-26,IN,0
2025-05-27,IN,0
2025-05-28,IN,0
2025-05-29,IN,0
2025-05-30,IN,0
2025-05-31,IN,0
2025-06-01,IN,0
2025-06-02,IN,0
2025-06-03,IN,0
2025-06-04,IN,0
2025-06-05,IN,0
2025-06-06,IN,0
2025-06-07,IN,0
2025-06-08,IN,0
2025-06-09,IN,0
2025-06-10,IN,0
2025-06-11,IN,0
2025-06-12,IN,0
2025-06-13,IN,0
2025-06-14,IN,0
2025-06-15,IN,0
2025-06-16,IN,0
2025-06-17,IN,0
2025-06-18,IN,0
2025-06-19,IN,0
2025-06-20,IN,0
2025-06-21,IN,0
2025-06-22,IN,0
2025-06-23,IN,0
2025-06-24,IN,0
2025-06-25,IN,0
2025-06-26,IN,0
2025-06-27,IN,0
2025-06-28,IN,0
2025-06-29,IN,0
2025-06-30,IN,0
2025-07-01,IN,0
2025-07-02,IN,0
2025-07-03,IN,0
2025-07-04,IN,0
2025-07-05,IN,0
2025-07-06,IN,0
2025-07-07,IN,0
2025-07-08,IN,0
2025-07-09,IN,0
2025-07-10,IN,0
2025-07-11,IN,0
2025-07-12,IN,0
2025-07-13,IN,0
2025-07-14,IN,0
2025-07-15,IN,0
2025-07-16,IN,0
2025-07-17,IN,0
2025-07-18,IN,0
2025-07-19,IN,0
2025-07-20,IN,0
2025-07-21,IN,0
2025-07-22,IN,0
2025-07-23,IN,0
2025-07-24,IN,0
2025-07-25,IN,0
2025-07-26,IN,0
2025-07-27,IN,0
2025-07-28,IN,0
2025-07-29,IN,0
2025-07-30,IN,0
2025-07-31,IN,0
2025-08-01,IN,0
2025-08-02,IN,0
2025-08-03,IN,0
2025-08-04,IN,0
2025-08-05,IN,0
2025-08-06,IN,0
2025-08-07,IN,0
2025-08-08,IN,0
2025-08-09,IN,0
2025-08-10,IN,0
2025-08-11,IN,0
2025-08-12,IN,0
2025-08-13,IN,0
2025-08-14,IN,0
2025-08-15,IN,0
2025-08-16,IN,0
2025-08-17,IN,0
2025-08-18,IN,0
2025-08-19,IN,0
2025-08-20,IN,0
2025-08-21,IN,0
2025-08-22,IN,0
2025-08-23,IN,0
2025-08-24,IN,0
2025-08-25,IN,0
2025-08-26,IN,0
2025-08-27,IN,0
2025-08-28,IN,0
2025-08-29,IN,0
2025-08-30,IN,0
2025-08-31,IN,0
2025-09-01,IN,0
2025-09-02,IN,187
2025-09-03,IN,0
2025-09-04,IN,0
2025-09-05,IN,0
2025-09-06,IN,0
2025-09-07,IN,0
2025-09-08,IN,154
2025-09-09,IN,0
2025-09-10,IN,0
2025-09-11,IN,0
2025-09-12,IN,0
2025-09-13,IN,0
2025-09-14,IN,0
2025-09-15,IN,0
2025-09-16,IN,0
2025-09-17,IN,0
2025-09-18,IN,0
2025-09-19,IN,0
2025-09-20,IN,0
2025-09-21,IN,0
2025-09-22,IN,0
2025-09-23,IN,0
2025-09-24,IN,0
2025-09-25,IN,0
2025-09-26,IN,0
2025-09-27,IN,0
2025-09-28,IN,0
2025-09-29,IN,0
2025-09-30,IN,0
2025-10-01,IN,0
2025-10-02,IN,0
2025-10-03,IN,0
2025-10-04,IN,0
2025-10-05,IN,0
2025-10-06,IN,0
2025-10-07,IN,0
2025-10-08,IN,0
2025-10-09,IN,0
2025-10-10,IN,0
2025-10-11,IN,0
2025-10-12,IN,0
2025-10-13,IN,0
2025-10-14,IN,0
2025-10-15,IN,0
2025-10-16,IN,0
2025-10-17,IN,0
2025-10-18,IN,0
2025-10-19,IN,0
2025-10-20,IN,0
2025-10-21,IN,0
2025-10-22,IN,0
2025-10-23,IN,0
2025-10-24,IN,0
2025-10-25,IN,0
2025-10-26,IN,0
2025-10-27,IN,0
2025-10-28,IN,0
2025-10-29,IN,0
2025-10-30,IN,0
2025-10-31,IN,0
2025-11-01,IN,0
2025-11-02,IN,0
2025-11-03,IN,0
2025-11-04,IN,0
2025-11-05,IN,0
2025-11-06,IN,0
2025-11-07,IN,0
2025-11-08,IN,0
2025-11-09,IN,0
2025-11-10,IN,0
2025-11-11,IN,0
2025-11-12,IN,0
2025-11-13,IN,0
2025-11-14,IN,0
2025-11-15,IN,0
2025-11-16,IN,0
2025-11-17,IN,0
2025-11-18,IN,0
2025-11-19,IN,0
2025-11-20,IN,0
2025-11-21,IN,0
2025-11-22,IN,0
2025-11-23,IN,0
2025-11-24,IN,0
2025-11-25,IN,0
2025-11-26,IN,0
2025-11-27,IN,0
2025-11-28,IN,0
2025-11-29,IN,0
2025-11-30,IN,0
2025-12-01,IN,0
2025-12-02,IN,0
2025-12-03,IN,0
2025-12-04,IN,0
2025-12-05,IN,0
2025-12-06,IN,0
2025-12-07,IN,0
2025-12-08,IN,0
2025-12-09,IN,0
2025-12-10,IN,0
2025-12-11,IN,0
2025-12-12,IN,0
2025-12-13,IN,0
2025-12-14,IN,0
2025-12-15,IN,0
2025-12-16,IN,0
2025-12-17,IN,0
2025-12-18,IN,0
2025-12-19,IN,0
2025-12-20,IN,0
2025-12-21,IN,0
2025-12-22,IN,0
2025-12-23,IN,0
2025-12-24,IN,0
2025-12-25,IN,0
2025-12-26,IN,0
2025-12-27,IN,0
2025-12-28,IN,0
2025-12-29,IN,0
2025-12-30,IN,0
2025-12-31,IN,0
2026-01-01,IN,0
2026-01-02,IN,0
2026-01-03,IN,0
2026-01-04,IN,0
2026-01-05,IN,0
2026-01-06,IN,0
2026-01-07,IN,0
2026-01-08,IN,0
2026-01-09,IN,0
2026-01-10,IN,0
2026-01-11,IN,0
2026-01-12,IN,0
2026-01-13,IN,0
2026-01-14,IN,0
2026-01-15,IN,0
2026-01-16,IN,0
2026-01-17,IN,0
2026-01-18,IN,0
2026-01-19,IN,0
2026-01-20,IN,0
2026-01-21,IN,0
2026-01-22,IN,0
2026-01-23,IN,0
2026-01-24,IN,0
2026-01-25,IN,0
2026-01-26,IN,0
2026-01-27,IN,0
2026-01-28,IN,0
2026-01-29,IN,0
2026-01-30,IN,0
2026-01-31,IN,0
2026-02-01,IN,0
2026-02-02,IN,0
2026-02-03,IN,0
2026-02-04,IN,0
2026-02-05,IN,0
2026-02-06,IN,0
2026-02-07,IN,0
2026-02-08,IN,0
2026-02-09,IN,0
2026-02-10,IN,0
2026-02-11,IN,0
2026-02-12,IN,0
2026-02-13,IN,0
2026-02-14,IN,0
2026-02-15,IN,0
2026-02-16,IN,0
2026-02-17,IN,0
2026-02-18,IN,0
2026-02-19,IN,0
2026-02-20,IN,0
2026-02-21,IN,0
2026-02-22,IN,0
2026-02-23,IN,0
2026-02-24,IN,0
2026-02-25,IN,0
2026-02-26,IN,0
2026-02-27,IN,0
2026-02-28,IN,0
2026-03-01,IN,0
2026-03-02,IN,0
2026-03-03,IN,0
2026-03-04,IN,0
2026-03-05,IN,0
2026-03-06,IN,0
2026-03-07,IN,0
2026-03-08,IN,0
2026-03-09,IN,0
2026-03-10,IN,0
2026-03-11,IN,0
2026-03-12,IN,0
2026-03-13,IN,0
2026-03-14,IN,0
2026-03-15,IN,0
2026-03-16,IN,0
2026-03-17,IN,0
2026-03-18,IN,0
2026-03-19,IN,0
2026-03-20,IN,0
2026-03-21,IN,0
2026-03-22,IN,0
2026-03-23,IN,0
2026-03-24,IN,0
2026-03-25,IN,0
2026-03-26,IN,0
2026-03-27,IN,0
2026-03-28,IN,0
2026-03-29,IN,0
2026-03-30,IN,0
2026-03-31,IN,0
2026-04-01,IN,0
2026-04-02,IN,0
2026-04-03,IN,0
2026-04-04,IN,0
2026-04-05,IN,0
2026-04-06,IN,0
2026-04-07,IN,0
2026-04-08,IN,0
2026-04-09,IN,0
2026-04-10,IN,0
2026-04-11,IN,0
2026-04-12,IN,0
2025-04-13,IQ,0
2025-04-14,IQ,0
2025-04-15,IQ,0
2025-04-16,IQ,0
2025-04-17,IQ,0
2025-04-18,IQ,0
2025-04-19,IQ,0
2025-04-20,IQ,0
2025-04-21,IQ,0
2025-04-22,IQ,0
2025-04-23,IQ,0
2025-04-24,IQ,0
2025-04-25,IQ,0
2025-04-26,IQ,0
2025-04-27,IQ,0
2025-04-28,IQ,0
2025-04-29,IQ,0
2025-04-30,IQ,0
2025-05-01,IQ,0
2025-05-02,IQ,0
2025-05-03,IQ,0
2025-05-04,IQ,0
2025-05-05,IQ,0
2025-05-06,IQ,0
2025-05-07,IQ,0
2025-05-08,IQ,0
2025-05-09,IQ,0
2025-05-10,IQ,0
2025-05-11,IQ,0
2025-05-12,IQ,0
2025-05-13,IQ,0
2025-05-14,IQ,0
2025-05-15,IQ,0
2025-05-16,IQ,0
2025-05-17,IQ,0
2025-05-18,IQ,0
2025-05-19,IQ,0
2025-05-20,IQ,0
2025-05-21,IQ,0
2025-05-22,IQ,0
2025-05-23,IQ,0
2025-05-24,IQ,0
2025-05-25,IQ,0
2025-05-26,IQ,0
2025-05-27,IQ,0
2025-05-28,IQ,0
2025-05-29,IQ,0
2025-05-30,IQ,0
2025-05-31,IQ,0
2025-06-01,IQ,0
2025-06-02,IQ,0
2025-06-03,IQ,0
2025-06-04,IQ,0
2025-06-05,IQ,0
2025-06-06,IQ,0
2025-06-07,IQ,0
2025-06-08,IQ,0
2025-06-09,IQ,0
2025-06-10,IQ,0
2025-06-11,IQ,0
2025-06-12,IQ,0
2025-06-13,IQ,0
2025-06-14,IQ,0
2025-06-15,IQ,0
2025-06-16,IQ,0
2025-06-17,IQ,0
2025-06-18,IQ,0
2025-06-19,IQ,0
2025-06-20,IQ,0
2025-06-21,IQ,0
2025-06-22,IQ,0
2025-06-23,IQ,0
2025-06-24,IQ,0
2025-06-25,IQ,0
2025-06-26,IQ,0
2025-06-27,IQ,0
2025-06-28,IQ,0
2025-06-29,IQ,0
2025-06-30,IQ,0
2025-07-01,IQ,0
2025-07-02,IQ,0
2025-07-03,IQ,0
2025-07-04,IQ,0
2025-07-05,IQ,0
2025-07-06,IQ,0
2025-07-07,IQ,0
2025-07-08,IQ,0
2025-07-09,IQ,0
2025-07-10,IQ,0
2025-07-11,IQ,0
2025-07-12,IQ,0
2025-07-13,IQ,0
2025-07-14,IQ,0
2025-07-15,IQ,0
2025-07-16,IQ,0
2025-07-17,IQ,0
2025-07-18,IQ,0
2025-07-19,IQ,0
2025-07-20,IQ,0
2025-07-21,IQ,0
2025-07-22,IQ,0
2025-07-23,IQ,0
2025-07-24,IQ,0
2025-07-25,IQ,0
2025-07-26,IQ,0
2025-07-27,IQ,0
2025-07-28,IQ,0
2025-07-29,IQ,0
2025-07-30,IQ,0
2025-07-31,IQ,0
2025-08-01,IQ,0
2025-08-02,IQ,0
2025-08-03,IQ,0
2025-08-04,IQ,0
2025-08-05,IQ,0
2025-08-06,IQ,0
2025-08-07,IQ,0
2025-08-08,IQ,0
2025-08-09,IQ,0
2025-08-10,IQ,0
2025-08-11,IQ,0
2025-08-12,IQ,0
2025-08-13,IQ,0
2025-08-14,IQ,0
2025-08-15,IQ,0
2025-08-16,IQ,0
2025-08-17,IQ,0
2025-08-18,IQ,0
2025-08-19,IQ,0
2025-08-20,IQ,0
2025-08-21,IQ,0
2025-08-22,IQ,0
2025-08-23,IQ,0
2025-08-24,IQ,0
2025-08-25,IQ,0
2025-08-26,IQ,0
2025-08-27,IQ,0
2025-08-28,IQ,0
2025-08-29,IQ,0
2025-08-30,IQ,0
2025-08-31,IQ,0
2025-09-01,IQ,0
2025-09-02,IQ,50
2025-09-03,IQ,0
2025-09-04,IQ,0
2025-09-05,IQ,0
2025-09-06,IQ,0
2025-09-07,IQ,0
2025-09-08,IQ,0
2025-09-09,IQ,0
2025-09-10,IQ,0
2025-09-11,IQ,0
2025-09-12,IQ,0
2025-09-13,IQ,0
2025-09-14,IQ,0
2025-09-15,IQ,0
2025-09-16,IQ,0
2025-09-17,IQ,0
2025-09-18,IQ,0
2025-09-19,IQ,0
2025-09-20,IQ,0
2025-09-21,IQ,0
2025-09-22,IQ,0
2025-09-23,IQ,0
2025-09-24,IQ,0
2025-09-25,IQ,0
2025-09-26,IQ,0
2025-09-27,IQ,0
2025-09-28,IQ,0
2025-09-29,IQ,0
2025-09-30,IQ,0
2025-10-01,IQ,0
2025-10-02,IQ,0
2025-10-03,IQ,0
2025-10-04,IQ,0
2025-10-05,IQ,0
2025-10-06,IQ,0
2025-10-07,IQ,0
2025-10-08,IQ,0
2025-10-09,IQ,0
2025-10-10,IQ,0
2025-10-11,IQ,0
2025-10-12,IQ,0
2025-10-13,IQ,0
2025-10-14,IQ,0
2025-10-15,IQ,0
2025-10-16,IQ,0
2025-10-17,IQ,0
2025-10-18,IQ,0
2025-10-19,IQ,0
2025-10-20,IQ,0
2025-10-21,IQ,0
2025-10-22,IQ,0
2025-10-23,IQ,0
2025-10-24,IQ,0
2025-10-25,IQ,0
2025-10-26,IQ,0
2025-10-27,IQ,0
2025-10-28,IQ,0
2025-10-29,IQ,0
2025-10-30,IQ,0
2025-10-31,IQ,0
2025-11-01,IQ,0
2025-11-02,IQ,0
2025-11-03,IQ,0
2025-11-04,IQ,0
2025-11-05,IQ,0
2025-11-06,IQ,0
2025-11-07,IQ,0
2025-11-08,IQ,0
2025-11-09,IQ,0
2025-11-10,IQ,0
2025-11-11,IQ,0
2025-11-12,IQ,0
2025-11-13,IQ,0
2025-11-14,IQ,0
2025-11-15,IQ,0
2025-11-16,IQ,0
2025-11-17,IQ,0
2025-11-18,IQ,0
2025-11-19,IQ,0
2025-11-20,IQ,0
2025-11-21,IQ,0
2025-11-22,IQ,0
2025-11-23,IQ,0
2025-11-24,IQ,0
2025-11-25,IQ,0
2025-11-26,IQ,0
2025-11-27,IQ,0
2025-11-28,IQ,0
2025-11-29,IQ,0
2025-11-30,IQ,0
2025-12-01,IQ,0
2025-12-02,IQ,0
2025-12-03,IQ,0
2025-12-04,IQ,0
2025-12-05,IQ,0
2025-12-06,IQ,0
2025-12-07,IQ,0
2025-12-08,IQ,0
2025-12-09,IQ,0
2025-12-10,IQ,0
2025-12-11,IQ,0
2025-12-12,IQ,0
2025-12-13,IQ,0
2025-12-14,IQ,0
2025-12-15,IQ,0
2025-12-16,IQ,0
2025-12-17,IQ,0
2025-12-18,IQ,0
2025-12-19,IQ,0
2025-12-20,IQ,0
2025-12-21,IQ,0
2025-12-22,IQ,0
2025-12-23,IQ,0
2025-12-24,IQ,0
2025-12-25,IQ,0
2025-12-26,IQ,0
2025-12-27,IQ,0
2025-12-28,IQ,0
2025-12-29,IQ,0
2025-12-30,IQ,0
2025-12-31,IQ,0
2026-01-01,IQ,0
2026-01-02,IQ,0
2026-01-03,IQ,0
2026-01-04,IQ,0
2026-01-05,IQ,0
2026-01-06,IQ,0
2026-01-07,IQ,0
2026-01-08,IQ,0
2026-01-09,IQ,0
2026-01-10,IQ,0
2026-01-11,IQ,0
2026-01-12,IQ,0
2026-01-13,IQ,0
2026-01-14,IQ,0
2026-01-15,IQ,0
2026-01-16,IQ,0
2026-01-17,IQ,0
2026-01-18,IQ,0
2026-01-19,IQ,0
2026-01-20,IQ,0
2026-01-21,IQ,0
2026-01-22,IQ,0
2026-01-23,IQ,0
2026-01-24,IQ,0
2026-01-25,IQ,0
2026-01-26,IQ,0
2026-01-27,IQ,0
2026-01-28,IQ,0
2026-01-29,IQ,0
2026-01-30,IQ,0
2026-01-31,IQ,0
2026-02-01,IQ,0
2026-02-02,IQ,0
2026-02-03,IQ,0
2026-02-04,IQ,0
2026-02-05,IQ,0
2026-02-06,IQ,0
2026-02-07,IQ,0
2026-02-08,IQ,0
2026-02-09,IQ,0
2026-02-10,IQ,0
2026-02-11,IQ,0
2026-02-12,IQ,0
2026-02-13,IQ,0
2026-02-14,IQ,0
2026-02-15,IQ,0
2026-02-16,IQ,0
2026-02-17,IQ,0
2026-02-18,IQ,0
2026-02-19,IQ,0
2026-02-20,IQ,0
2026-02-21,IQ,0
2026-02-22,IQ,0
2026-02-23,IQ,0
2026-02-24,IQ,0
2026-02-25,IQ,0
2026-02-26,IQ,0
2026-02-27,IQ,0
2026-02-28,IQ,0
2026-03-01,IQ,0
2026-03-02,IQ,0
2026-03-03,IQ,0
2026-03-04,IQ,0
2026-03-05,IQ,0
2026-03-06,IQ,0
2026-03-07,IQ,0
2026-03-08,IQ,0
2026-03-09,IQ,0
2026-03-10,IQ,0
2026-03-11,IQ,0
2026-03-12,IQ,0
2026-03-13,IQ,0
2026-03-14,IQ,0
2026-03-15,IQ,0
2026-03-16,IQ,0
2026-03-17,IQ,0
2026-03-18,IQ,0
2026-03-19,IQ,0
2026-03-20,IQ,0
2026-03-21,IQ,0
2026-03-22,IQ,0
2026-03-23,IQ,0
2026-03-24,IQ,0
2026-03-25,IQ,0
2026-03-26,IQ,0
2026-03-27,IQ,0
2026-03-28,IQ,0
2026-03-29,IQ,0
2026-03-30,IQ,0
2026-03-31,IQ,0
2026-04-01,IQ,0
2026-04-02,IQ,0
2026-04-03,IQ,0
2026-04-04,IQ,0
2026-04-05,IQ,0
2026-04-06,IQ,0
2026-04-07,IQ,0
2026-04-08,IQ,0
2026-04-09,IQ,0
2026-04-10,IQ,0
2026-04-11,IQ,0
2026-04-12,IQ,0
2025-04-13,IT,0
2025-04-14,IT,0
2025-04-15,IT,0
2025-04-16,IT,0
2025-04-17,IT,0
2025-04-18,IT,0
2025-04-19,IT,0
2025-04-20,IT,0
2025-04-21,IT,0
2025-04-22,IT,0
2025-04-23,IT,0
2025-04-24,IT,0
2025-04-25,IT,0
2025-04-26,IT,0
2025-04-27,IT,0
2025-04-28,IT,0
2025-04-29,IT,0
2025-04-30,IT,0
2025-05-01,IT,0
2025-05-02,IT,0
2025-05-03,IT,0
2025-05-04,IT,0
2025-05-05,IT,0
2025-05-06,IT,0
2025-05-07,IT,0
2025-05-08,IT,0
2025-05-09,IT,0
2025-05-10,IT,0
2025-05-11,IT,0
2025-05-12,IT,0
2025-05-13,IT,0
2025-05-14,IT,0
2025-05-15,IT,0
2025-05-16,IT,0
2025-05-17,IT,0
2025-05-18,IT,0
2025-05-19,IT,0
2025-05-20,IT,0
2025-05-21,IT,0
2025-05-22,IT,0
2025-05-23,IT,58
2025-05-24,IT,90
2025-05-25,IT,0
2025-05-26,IT,0
2025-05-27,IT,0
2025-05-28,IT,0
2025-05-29,IT,0
2025-05-30,IT,0
2025-05-31,IT,0
2025-06-01,IT,0
2025-06-02,IT,0
2025-06-03,IT,0
2025-06-04,IT,0
2025-06-05,IT,0
2025-06-06,IT,0
2025-06-07,IT,0
2025-06-08,IT,0
2025-06-09,IT,0
2025-06-10,IT,0
2025-06-11,IT,0
2025-06-12,IT,0
2025-06-13,IT,0
2025-06-14,IT,0
2025-06-15,IT,0
2025-06-16,IT,0
2025-06-17,IT,0
2025-06-18,IT,0
2025-06-19,IT,0
2025-06-20,IT,0
2025-06-21,IT,0
2025-06-22,IT,0
2025-06-23,IT,0
2025-06-24,IT,0
2025-06-25,IT,0
2025-06-26,IT,0
2025-06-27,IT,0
2025-06-28,IT,0
2025-06-29,IT,0
2025-06-30,IT,0
2025-07-01,IT,0
2025-07-02,IT,0
2025-07-03,IT,0
2025-07-04,IT,0
2025-07-05,IT,0
2025-07-06,IT,0
2025-07-07,IT,0
2025-07-08,IT,0
2025-07-09,IT,0
2025-07-10,IT,0
2025-07-11,IT,0
2025-07-12,IT,0
2025-07-13,IT,0
2025-07-14,IT,0
2025-07-15,IT,0
2025-07-16,IT,0
2025-07-17,IT,0
2025-07-18,IT,0
2025-07-19,IT,0
2025-07-20,IT,0
2025-07-21,IT,0
2025-07-22,IT,0
2025-07-23,IT,0
2025-07-24,IT,0
2025-07-25,IT,0
2025-07-26,IT,0
2025-07-27,IT,0
2025-07-28,IT,0
2025-07-29,IT,0
2025-07-30,IT,0
2025-07-31,IT,0
2025-08-01,IT,0
2025-08-02,IT,0
2025-08-03,IT,0
2025-08-04,IT,0
2025-08-05,IT,0
2025-08-06,IT,0
2025-08-07,IT,0
2025-08-08,IT,0
2025-08-09,IT,0
2025-08-10,IT,0
2025-08-11,IT,0
2025-08-12,IT,0
2025-08-13,IT,0
2025-08-14,IT,0
2025-08-15,IT,0
2025-08-16,IT,0
2025-08-17,IT,0
2025-08-18,IT,0
2025-08-19,IT,0
2025-08-20,IT,0
2025-08-21,IT,0
2025-08-22,IT,0
2025-08-23,IT,0
2025-08-24,IT,0
2025-08-25,IT,0
2025-08-26,IT,0
2025-08-27,IT,0
2025-08-28,IT,0
2025-08-29,IT,0
2025-08-30,IT,0
2025-08-31,IT,0
2025-09-01,IT,0
2025-09-02,IT,0
2025-09-03,IT,0
2025-09-04,IT,0
2025-09-05,IT,0
2025-09-06,IT,0
2025-09-07,IT,0
2025-09-08,IT,0
2025-09-09,IT,0
2025-09-10,IT,0
2025-09-11,IT,0
2025-09-12,IT,0
2025-09-13,IT,0
2025-09-14,IT,0
2025-09-15,IT,0
2025-09-16,IT,0
2025-09-17,IT,0
2025-09-18,IT,0
2025-09-19,IT,0
2025-09-20,IT,0
2025-09-21,IT,0
2025-09-22,IT,0
2025-09-23,IT,0
2025-09-24,IT,0
2025-09-25,IT,0
2025-09-26,IT,0
2025-09-27,IT,0
2025-09-28,IT,0
2025-09-29,IT,0
2025-09-30,IT,0
2025-10-01,IT,0
2025-10-02,IT,0
2025-10-03,IT,0
2025-10-04,IT,0
2025-10-05,IT,0
2025-10-06,IT,0
2025-10-07,IT,0
2025-10-08,IT,0
2025-10-09,IT,0
2025-10-10,IT,0
2025-10-11,IT,0
2025-10-12,IT,0
2025-10-13,IT,0
2025-10-14,IT,0
2025-10-15,IT,0
2025-10-16,IT,0
2025-10-17,IT,0
2025-10-18,IT,0
2025-10-19,IT,0
2025-10-20,IT,0
2025-10-21,IT,0
2025-10-22,IT,0
2025-10-23,IT,0
2025-10-24,IT,0
2025-10-25,IT,0
2025-10-26,IT,0
2025-10-27,IT,0
2025-10-28,IT,0
2025-10-29,IT,0
2025-10-30,IT,0
2025-10-31,IT,0
2025-11-01,IT,0
2025-11-02,IT,0
2025-11-03,IT,0
2025-11-04,IT,0
2025-11-05,IT,0
2025-11-06,IT,0
2025-11-07,IT,0
2025-11-08,IT,0
2025-11-09,IT,0
2025-11-10,IT,0
2025-11-11,IT,0
2025-11-12,IT,0
2025-11-13,IT,0
2025-11-14,IT,0
2025-11-15,IT,0
2025-11-16,IT,0
2025-11-17,IT,0
2025-11-18,IT,0
2025-11-19,IT,0
2025-11-20,IT,0
2025-11-21,IT,0
2025-11-22,IT,0
2025-11-23,IT,0
2025-11-24,IT,0
2025-11-25,IT,0
2025-11-26,IT,0
2025-11-27,IT,0
2025-11-28,IT,0
2025-11-29,IT,0
2025-11-30,IT,0
2025-12-01,IT,0
2025-12-02,IT,0
2025-12-03,IT,0
2025-12-04,IT,0
2025-12-05,IT,0
2025-12-06,IT,0
2025-12-07,IT,0
2025-12-08,IT,0
2025-12-09,IT,0
2025-12-10,IT,0
2025-12-11,IT,0
2025-12-12,IT,0
2025-12-13,IT,0
2025-12-14,IT,0
2025-12-15,IT,0
2025-12-16,IT,0
2025-12-17,IT,0
2025-12-18,IT,0
2025-12-19,IT,0
2025-12-20,IT,0
2025-12-21,IT,0
2025-12-22,IT,0
2025-12-23,IT,0
2025-12-24,IT,0
2025-12-25,IT,0
2025-12-26,IT,0
2025-12-27,IT,0
2025-12-28,IT,0
2025-12-29,IT,0
2025-12-30,IT,0
2025-12-31,IT,0
2026-01-01,IT,0
2026-01-02,IT,0
2026-01-03,IT,0
2026-01-04,IT,0
2026-01-05,IT,0
2026-01-06,IT,0
2026-01-07,IT,0
2026-01-08,IT,0
2026-01-09,IT,0
2026-01-10,IT,0
2026-01-11,IT,0
2026-01-12,IT,0
2026-01-13,IT,0
2026-01-14,IT,0
2026-01-15,IT,0
2026-01-16,IT,0
2026-01-17,IT,0
2026-01-18,IT,0
2026-01-19,IT,0
2026-01-20,IT,0
2026-01-21,IT,0
2026-01-22,IT,0
2026-01-23,IT,0
2026-01-24,IT,0
2026-01-25,IT,0
2026-01-26,IT,0
2026-01-27,IT,0
2026-01-28,IT,0
2026-01-29,IT,0
2026-01-30,IT,0
2026-01-31,IT,0
2026-02-01,IT,0
2026-02-02,IT,0
2026-02-03,IT,0
2026-02-04,IT,0
2026-02-05,IT,0
2026-02-06,IT,0
2026-02-07,IT,0
2026-02-08,IT,0
2026-02-09,IT,0
2026-02-10,IT,0
2026-02-11,IT,0
2026-02-12,IT,0
2026-02-13,IT,0
2026-02-14,IT,0
2026-02-15,IT,0
2026-02-16,IT,0
2026-02-17,IT,0
2026-02-18,IT,0
2026-02-19,IT,0
2026-02-20,IT,0
2026-02-21,IT,0
2026-02-22,IT,0
2026-02-23,IT,0
2026-02-24,IT,0
2026-02-25,IT,0
2026-02-26,IT,0
2026-02-27,IT,0
2026-02-28,IT,0
2026-03-01,IT,0
2026-03-02,IT,0
2026-03-03,IT,0
2026-03-04,IT,0
2026-03-05,IT,0
2026-03-06,IT,0
2026-03-07,IT,0
2026-03-08,IT,0
2026-03-09,IT,0
2026-03-10,IT,0
2026-03-11,IT,0
2026-03-12,IT,0
2026-03-13,IT,0
2026-03-14,IT,0
2026-03-15,IT,0
2026-03-16,IT,0
2026-03-17,IT,0
2026-03-18,IT,0
2026-03-19,IT,0
2026-03-20,IT,0
2026-03-21,IT,0
2026-03-22,IT,0
