Data,Conteúdo,Título do vídeo,Horário de publicação do vídeo,Duração,Visualizações
2025-09-27,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-28,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-29,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-30,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-01,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-02,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-03,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-04,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-05,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-06,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-07,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-10-08,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-09,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-10,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-11,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-12,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-13,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-14,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-15,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-16,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-10-17,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-18,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-19,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-20,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-21,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-22,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-23,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-24,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-25,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-26,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-27,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-28,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-29,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-30,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-10-31,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-01,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-02,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-03,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-04,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-11-05,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-06,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-07,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-08,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-09,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-10,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-11,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-12,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-13,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-14,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-15,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-16,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-17,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-18,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-19,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-20,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-21,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-22,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-23,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-24,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-25,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-26,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-27,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-28,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-29,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-11-30,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-01,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-02,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-03,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-04,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-05,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-06,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-07,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-08,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-09,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-10,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-11,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-12,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-13,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-14,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-15,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,2
2025-12-16,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-17,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-18,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-19,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-20,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-21,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-22,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-23,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-24,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-25,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-26,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-27,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-28,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-29,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-30,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-12-31,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-01,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-02,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-03,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2026-01-04,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-05,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-06,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-07,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-08,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-09,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-10,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-11,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-12,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-13,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-14,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-15,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-16,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-17,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-18,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-19,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-20,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-21,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-22,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-23,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-24,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-25,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-26,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-27,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-28,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-29,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-30,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-01-31,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-01,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-02,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-03,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-04,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-05,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-06,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,2
2026-02-07,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-08,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-09,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-10,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-11,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-12,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-13,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-14,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2026-02-15,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-16,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-17,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2026-02-18,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-19,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-20,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-21,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-22,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-23,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-24,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-25,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-26,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-27,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-02-28,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-01,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-02,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-03,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-04,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-05,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-06,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-07,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-08,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-09,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-10,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-11,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-12,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-13,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-14,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-15,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-16,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-17,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2026-03-18,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-19,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-20,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-21,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-22,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-23,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-24,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2026-03-25,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-26,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-27,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-28,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-29,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-30,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-03-31,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-04-01,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-04-02,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-04-03,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,2
2026-04-04,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-04-05,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-04-06,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-04-07,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-04-08,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-04-09,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-04-10,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-04-11,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2026-04-12,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-13,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,50
2025-04-14,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,63
2025-04-15,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,57
2025-04-16,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,46
2025-04-17,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,26
2025-04-18,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,68
2025-04-19,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,45
2025-04-20,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,24
2025-04-21,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,31
2025-04-22,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,21
2025-04-23,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,31
2025-04-24,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,42
2025-04-25,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,33
2025-04-26,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,38
2025-04-27,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,44
2025-04-28,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,39
2025-04-29,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,18
2025-04-30,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,28
2025-05-01,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,31
2025-05-02,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,24
2025-05-03,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,22
2025-05-04,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,70
2025-05-05,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,51
2025-05-06,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,39
2025-05-07,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,34
2025-05-08,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,27
2025-05-09,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,26
2025-05-10,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,52
2025-05-11,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,42
2025-05-12,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,27
2025-05-13,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,21
2025-05-14,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,49
2025-05-15,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,25
2025-05-16,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,9
2025-05-17,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,39
2025-05-18,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,36
2025-05-19,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,21
2025-05-20,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,23
2025-05-21,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,11
2025-05-22,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,21
2025-05-23,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,29
2025-05-24,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,39
2025-05-25,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,40
2025-05-26,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,44
2025-05-27,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,25
2025-05-28,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,25
2025-05-29,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,27
2025-05-30,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,48
2025-05-31,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,50
2025-06-01,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,76
2025-06-02,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,49
